address,mac,ssid
1 Sweet Tomatoes Way Lakewood CO,AA:BB:CC:DD:EE:54,SweetTomatoes_6_5
1 Cici's Pizza Way Coppell TX,AA:BB:CC:DD:EE:55,Cicis_6_5
1 Chuck E Cheese Way Irving TX,AA:BB:CC:DD:EE:56,ChuckECheese_6_5
1 Dave and Busters Way Dallas TX,AA:BB:CC:DD:EE:57,DaveAndBusters_6_5
1 Main Event Way Dallas TX,AA:BB:CC:DD:EE:58,MainEvent_6_5
1600 Pennsylvania Avenue NW Washington DC,AA:BB:CC:DD:EE:59,WhiteHouse_6_6
350 Fifth Avenue New York NY,AA:BB:CC:DD:EE:5A,Empire_6_6
1 Infinite Loop Cupertino CA,AA:BB:CC:DD:EE:5B,Apple_6_6
1 Microsoft Way Redmond WA,AA:BB:CC:DD:EE:5C,Microsoft_6_6
1 Hacker Way Menlo Park CA,AA:BB:CC:DD:EE:5D,Facebook_6_6
1901 S Bell Ave Chicago IL,AA:BB:CC:DD:EE:5E,Google_6_6
410 Terry Ave N Seattle WA,AA:BB:CC:DD:EE:5F,Amazon_6_6
1 Tesla Road Austin TX,AA:BB:CC:DD:EE:60,Tesla_6_6
1 Apple Park Way Cupertino CA,AA:BB:CC:DD:EE:61,ApplePark_6_6
500 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:62,Oracle_6_6
100 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:63,Oracle2_6_6
200 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:64,Oracle3_6_6
300 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:65,Oracle4_6_6
400 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:66,Oracle5_6_6
600 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:67,Oracle6_6_6
700 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:68,Oracle7_6_6
800 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:69,Oracle8_6_6
900 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:6A,Oracle9_6_6
1000 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:6B,Oracle10_6_6
1 CNN Center Atlanta GA,AA:BB:CC:DD:EE:6C,CNN_6_6
30 Rockefeller Plaza New York NY,AA:BB:CC:DD:EE:6D,NBC_6_6
77 W 66th St New York NY,AA:BB:CC:DD:EE:6E,ABC_6_6
51 W 52nd St New York NY,AA:BB:CC:DD:EE:6F,CBS_6_6
1211 Avenue of the Americas New York NY,AA:BB:CC:DD:EE:70,Fox_6_6
1 Time Warner Center New York NY,AA:BB:CC:DD:EE:71,TimeWarner_6_6
1 AT&T Plaza Dallas TX,AA:BB:CC:DD:EE:72,ATT_6_6
1095 Avenue of the Americas New York NY,AA:BB:CC:DD:EE:73,Verizon_6_6
600 New Jersey Ave NW Washington DC,AA:BB:CC:DD:EE:74,Sprint_6_6
6200 Sprint Pkwy Overland Park KS,AA:BB:CC:DD:EE:75,SprintHQ_6_6
1 Coca Cola Plaza Atlanta GA,AA:BB:CC:DD:EE:76,CocaCola_6_6
1 Pepsi Way Purchase NY,AA:BB:CC:DD:EE:77,Pepsi_6_6
1 Dr Pepper Way Plano TX,AA:BB:CC:DD:EE:78,DrPepper_6_6
1 Monster Way Corona CA,AA:BB:CC:DD:EE:79,Monster_6_6
1 Red Bull Way Santa Monica CA,AA:BB:CC:DD:EE:7A,RedBull_6_6
1 Starbucks Way Seattle WA,AA:BB:CC:DD:EE:7B,Starbucks_6_6
1 Dunkin Way Canton MA,AA:BB:CC:DD:EE:7C,Dunkin_6_6
1 McDonalds Plaza Oak Brook IL,AA:BB:CC:DD:EE:7D,McDonalds_6_6
1 Burger King Way Miami FL,AA:BB:CC:DD:EE:7E,BurgerKing_6_6
1 Wendys Way Dublin OH,AA:BB:CC:DD:EE:7F,Wendys_6_6
1 Taco Bell Way Irvine CA,AA:BB:CC:DD:EE:80,TacoBell_6_6
1 KFC Way Louisville KY,AA:BB:CC:DD:EE:81,KFC_6_6
1 Pizza Hut Way Plano TX,AA:BB:CC:DD:EE:82,PizzaHut_6_6
1 Dominos Way Ann Arbor MI,AA:BB:CC:DD:EE:83,Dominos_6_6
1 Papa Johns Way Louisville KY,AA:BB:CC:DD:EE:84,PapaJohns_6_6
1 Subway Way Milford CT,AA:BB:CC:DD:EE:85,Subway_6_6
1 Chipotle Way Newport Beach CA,AA:BB:CC:DD:EE:86,Chipotle_6_6
1 Panera Way St Louis MO,AA:BB:CC:DD:EE:87,Panera_6_6
1 Chick-fil-A Way Atlanta GA,AA:BB:CC:DD:EE:88,ChickfilA_6_6
1 In-N-Out Way Irvine CA,AA:BB:CC:DD:EE:89,InNOut_6_6
1 Five Guys Way Lorton VA,AA:BB:CC:DD:EE:8A,FiveGuys_6_6
1 Shake Shack Way New York NY,AA:BB:CC:DD:EE:8B,ShakeShack_6_6
1 White Castle Way Columbus OH,AA:BB:CC:DD:EE:8C,WhiteCastle_6_6
1 Sonic Way Oklahoma City OK,AA:BB:CC:DD:EE:8D,Sonic_6_6
1 Arbys Way Atlanta GA,AA:BB:CC:DD:EE:8E,Arbys_6_6
1 Jack in the Box Way San Diego CA,AA:BB:CC:DD:EE:8F,JackBox_6_6
1 Carl's Jr Way Anaheim CA,AA:BB:CC:DD:EE:90,CarlsJr_6_6
1 Hardees Way Rocky Mount NC,AA:BB:CC:DD:EE:91,Hardees_6_6
1 Popeyes Way Miami FL,AA:BB:CC:DD:EE:92,Popeyes_6_6
1 Bojangles Way Charlotte NC,AA:BB:CC:DD:EE:93,Bojangles_6_6
1 Zaxbys Way Athens GA,AA:BB:CC:DD:EE:94,Zaxbys_6_6
1 Raising Canes Way Baton Rouge LA,AA:BB:CC:DD:EE:95,RaisingCanes_6_6
1 Wingstop Way Dallas TX,AA:BB:CC:DD:EE:96,Wingstop_6_6
1 Buffalo Wild Wings Way Minneapolis MN,AA:BB:CC:DD:EE:97,BWW_6_6
1 Hooters Way Clearwater FL,AA:BB:CC:DD:EE:98,Hooters_6_6
1 Twin Peaks Way Dallas TX,AA:BB:CC:DD:EE:99,TwinPeaks_6_6
1 Tilted Kilt Way Tempe AZ,AA:BB:CC:DD:EE:9A,TiltedKilt_6_6
1 Applebees Way Glendale CA,AA:BB:CC:DD:EE:9B,Applebees_6_6
1 Chilis Way Dallas TX,AA:BB:CC:DD:EE:9C,Chilis_6_6
1 TGI Fridays Way Dallas TX,AA:BB:CC:DD:EE:9D,Fridays_6_6
1 Olive Garden Way Orlando FL,AA:BB:CC:DD:EE:9E,OliveGarden_6_6
1 Red Lobster Way Orlando FL,AA:BB:CC:DD:EE:9F,RedLobster_6_6
1 Outback Way Tampa FL,AA:BB:CC:DD:EE:A0,Outback_6_6
1 Texas Roadhouse Way Louisville KY,AA:BB:CC:DD:EE:A1,TexasRoadhouse_6_6
1 LongHorn Way Orlando FL,AA:BB:CC:DD:EE:A2,LongHorn_6_6
1 Cracker Barrel Way Lebanon TN,AA:BB:CC:DD:EE:A3,CrackerBarrel_6_6
1 Bob Evans Way Columbus OH,AA:BB:CC:DD:EE:A4,BobEvans_6_6
1 Dennys Way Spartanburg SC,AA:BB:CC:DD:EE:A5,Dennys_6_6
1 IHOP Way Glendale CA,AA:BB:CC:DD:EE:A6,IHOP_6_6
1 Waffle House Way Norcross GA,AA:BB:CC:DD:EE:A7,WaffleHouse_6_6
1 Perkins Way Memphis TN,AA:BB:CC:DD:EE:A8,Perkins_6_6
1 Village Inn Way Denver CO,AA:BB:CC:DD:EE:A9,VillageInn_6_6
1 Shoneys Way Nashville TN,AA:BB:CC:DD:EE:AA,Shoneys_6_6
1 Golden Corral Way Raleigh NC,AA:BB:CC:DD:EE:AB,GoldenCorral_6_6
1 Ryans Way Greer SC,AA:BB:CC:DD:EE:AC,Ryans_6_6
1 Hometown Buffet Way San Diego CA,AA:BB:CC:DD:EE:AD,Hometown_6_6
1 Sizzler Way Mission Viejo CA,AA:BB:CC:DD:EE:AE,Sizzler_6_6
1 Ponderosa Way Dayton OH,AA:BB:CC:DD:EE:AF,Ponderosa_6_6
1 Bonanza Way Dallas TX,AA:BB:CC:DD:EE:B0,Bonanza_6_6
1 Lubys Way Houston TX,AA:BB:CC:DD:EE:B1,Lubys_6_6
1 Furrs Way Albuquerque NM,AA:BB:CC:DD:EE:B2,Furrs_6_6
1 Piccadilly Way Baton Rouge LA,AA:BB:CC:DD:EE:B3,Piccadilly_6_6
1 K&W Way Winston-Salem NC,AA:BB:CC:DD:EE:B4,KW_6_6
1 Morrisons Way Mobile AL,AA:BB:CC:DD:EE:B5,Morrisons_6_6
1 MCL Way Indianapolis IN,AA:BB:CC:DD:EE:B6,MCL_6_6
1 Souplantation Way San Diego CA,AA:BB:CC:DD:EE:B7,Souplantation_6_6
1 Sweet Tomatoes Way Lakewood CO,AA:BB:CC:DD:EE:B8,SweetTomatoes_6_6
1 Cici's Pizza Way Coppell TX,AA:BB:CC:DD:EE:B9,Cicis_6_6
1 Chuck E Cheese Way Irving TX,AA:BB:CC:DD:EE:BA,ChuckECheese_6_6
1 Dave and Busters Way Dallas TX,AA:BB:CC:DD:EE:BB,DaveAndBusters_6_6
1 Main Event Way Dallas TX,AA:BB:CC:DD:EE:BC,MainEvent_6_6
1600 Pennsylvania Avenue NW Washington DC,AA:BB:CC:DD:EE:BD,WhiteHouse_6_7
350 Fifth Avenue New York NY,AA:BB:CC:DD:EE:BE,Empire_6_7
1 Infinite Loop Cupertino CA,AA:BB:CC:DD:EE:BF,Apple_6_7
1 Microsoft Way Redmond WA,AA:BB:CC:DD:EE:C0,Microsoft_6_7
1 Hacker Way Menlo Park CA,AA:BB:CC:DD:EE:C1,Facebook_6_7
1901 S Bell Ave Chicago IL,AA:BB:CC:DD:EE:C2,Google_6_7
410 Terry Ave N Seattle WA,AA:BB:CC:DD:EE:C3,Amazon_6_7
1 Tesla Road Austin TX,AA:BB:CC:DD:EE:C4,Tesla_6_7
1 Apple Park Way Cupertino CA,AA:BB:CC:DD:EE:C5,ApplePark_6_7
500 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:C6,Oracle_6_7
100 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:C7,Oracle2_6_7
200 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:C8,Oracle3_6_7
300 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:C9,Oracle4_6_7
400 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:CA,Oracle5_6_7
600 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:CB,Oracle6_6_7
700 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:CC,Oracle7_6_7
800 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:CD,Oracle8_6_7
900 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:CE,Oracle9_6_7
1000 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:CF,Oracle10_6_7
1 CNN Center Atlanta GA,AA:BB:CC:DD:EE:D0,CNN_6_7
30 Rockefeller Plaza New York NY,AA:BB:CC:DD:EE:D1,NBC_6_7
77 W 66th St New York NY,AA:BB:CC:DD:EE:D2,ABC_6_7
51 W 52nd St New York NY,AA:BB:CC:DD:EE:D3,CBS_6_7
1211 Avenue of the Americas New York NY,AA:BB:CC:DD:EE:D4,Fox_6_7
1 Time Warner Center New York NY,AA:BB:CC:DD:EE:D5,TimeWarner_6_7
1 AT&T Plaza Dallas TX,AA:BB:CC:DD:EE:D6,ATT_6_7
1095 Avenue of the Americas New York NY,AA:BB:CC:DD:EE:D7,Verizon_6_7
600 New Jersey Ave NW Washington DC,AA:BB:CC:DD:EE:D8,Sprint_6_7
6200 Sprint Pkwy Overland Park KS,AA:BB:CC:DD:EE:D9,SprintHQ_6_7
1 Coca Cola Plaza Atlanta GA,AA:BB:CC:DD:EE:DA,CocaCola_6_7
1 Pepsi Way Purchase NY,AA:BB:CC:DD:EE:DB,Pepsi_6_7
1 Dr Pepper Way Plano TX,AA:BB:CC:DD:EE:DC,DrPepper_6_7
1 Monster Way Corona CA,AA:BB:CC:DD:EE:DD,Monster_6_7
1 Red Bull Way Santa Monica CA,AA:BB:CC:DD:EE:DE,RedBull_6_7
1 Starbucks Way Seattle WA,AA:BB:CC:DD:EE:DF,Starbucks_6_7
1 Dunkin Way Canton MA,AA:BB:CC:DD:EE:E0,Dunkin_6_7
1 McDonalds Plaza Oak Brook IL,AA:BB:CC:DD:EE:E1,McDonalds_6_7
1 Burger King Way Miami FL,AA:BB:CC:DD:EE:E2,BurgerKing_6_7
1 Wendys Way Dublin OH,AA:BB:CC:DD:EE:E3,Wendys_6_7
1 Taco Bell Way Irvine CA,AA:BB:CC:DD:EE:E4,TacoBell_6_7
1 KFC Way Louisville KY,AA:BB:CC:DD:EE:E5,KFC_6_7
1 Pizza Hut Way Plano TX,AA:BB:CC:DD:EE:E6,PizzaHut_6_7
1 Dominos Way Ann Arbor MI,AA:BB:CC:DD:EE:E7,Dominos_6_7
1 Papa Johns Way Louisville KY,AA:BB:CC:DD:EE:E8,PapaJohns_6_7
1 Subway Way Milford CT,AA:BB:CC:DD:EE:E9,Subway_6_7
1 Chipotle Way Newport Beach CA,AA:BB:CC:DD:EE:EA,Chipotle_6_7
1 Panera Way St Louis MO,AA:BB:CC:DD:EE:EB,Panera_6_7
1 Chick-fil-A Way Atlanta GA,AA:BB:CC:DD:EE:EC,ChickfilA_6_7
1 In-N-Out Way Irvine CA,AA:BB:CC:DD:EE:ED,InNOut_6_7
1 Five Guys Way Lorton VA,AA:BB:CC:DD:EE:EE,FiveGuys_6_7
1 Shake Shack Way New York NY,AA:BB:CC:DD:EE:EF,ShakeShack_6_7
1 White Castle Way Columbus OH,AA:BB:CC:DD:EE:F0,WhiteCastle_6_7
1 Sonic Way Oklahoma City OK,AA:BB:CC:DD:EE:F1,Sonic_6_7
1 Arbys Way Atlanta GA,AA:BB:CC:DD:EE:F2,Arbys_6_7
1 Jack in the Box Way San Diego CA,AA:BB:CC:DD:EE:F3,JackBox_6_7
1 Carl's Jr Way Anaheim CA,AA:BB:CC:DD:EE:F4,CarlsJr_6_7
1 Hardees Way Rocky Mount NC,AA:BB:CC:DD:EE:F5,Hardees_6_7
1 Popeyes Way Miami FL,AA:BB:CC:DD:EE:F6,Popeyes_6_7
1 Bojangles Way Charlotte NC,AA:BB:CC:DD:EE:F7,Bojangles_6_7
1 Zaxbys Way Athens GA,AA:BB:CC:DD:EE:F8,Zaxbys_6_7
1 Raising Canes Way Baton Rouge LA,AA:BB:CC:DD:EE:F9,RaisingCanes_6_7
1 Wingstop Way Dallas TX,AA:BB:CC:DD:EE:FA,Wingstop_6_7
1 Buffalo Wild Wings Way Minneapolis MN,AA:BB:CC:DD:EE:FB,BWW_6_7
1 Hooters Way Clearwater FL,AA:BB:CC:DD:EE:FC,Hooters_6_7
1 Twin Peaks Way Dallas TX,AA:BB:CC:DD:EE:FD,TwinPeaks_6_7
1 Tilted Kilt Way Tempe AZ,AA:BB:CC:DD:EE:FE,TiltedKilt_6_7
1 Applebees Way Glendale CA,AA:BB:CC:DD:EE:FF,Applebees_6_7
1 Chilis Way Dallas TX,AA:BB:CC:DD:EE:00,Chilis_6_7
1 TGI Fridays Way Dallas TX,AA:BB:CC:DD:EE:01,Fridays_6_7
1 Olive Garden Way Orlando FL,AA:BB:CC:DD:EE:02,OliveGarden_6_7
1 Red Lobster Way Orlando FL,AA:BB:CC:DD:EE:03,RedLobster_6_7
1 Outback Way Tampa FL,AA:BB:CC:DD:EE:04,Outback_6_7
1 Texas Roadhouse Way Louisville KY,AA:BB:CC:DD:EE:05,TexasRoadhouse_6_7
1 LongHorn Way Orlando FL,AA:BB:CC:DD:EE:06,LongHorn_6_7
1 Cracker Barrel Way Lebanon TN,AA:BB:CC:DD:EE:07,CrackerBarrel_6_7
1 Bob Evans Way Columbus OH,AA:BB:CC:DD:EE:08,BobEvans_6_7
1 Dennys Way Spartanburg SC,AA:BB:CC:DD:EE:09,Dennys_6_7
1 IHOP Way Glendale CA,AA:BB:CC:DD:EE:0A,IHOP_6_7
1 Waffle House Way Norcross GA,AA:BB:CC:DD:EE:0B,WaffleHouse_6_7
1 Perkins Way Memphis TN,AA:BB:CC:DD:EE:0C,Perkins_6_7
1 Village Inn Way Denver CO,AA:BB:CC:DD:EE:0D,VillageInn_6_7
1 Shoneys Way Nashville TN,AA:BB:CC:DD:EE:0E,Shoneys_6_7
1 Golden Corral Way Raleigh NC,AA:BB:CC:DD:EE:0F,GoldenCorral_6_7
1 Ryans Way Greer SC,AA:BB:CC:DD:EE:10,Ryans_6_7
1 Hometown Buffet Way San Diego CA,AA:BB:CC:DD:EE:11,Hometown_6_7
1 Sizzler Way Mission Viejo CA,AA:BB:CC:DD:EE:12,Sizzler_6_7
1 Ponderosa Way Dayton OH,AA:BB:CC:DD:EE:13,Ponderosa_6_7
1 Bonanza Way Dallas TX,AA:BB:CC:DD:EE:14,Bonanza_6_7
1 Lubys Way Houston TX,AA:BB:CC:DD:EE:15,Lubys_6_7
1 Furrs Way Albuquerque NM,AA:BB:CC:DD:EE:16,Furrs_6_7
1 Piccadilly Way Baton Rouge LA,AA:BB:CC:DD:EE:17,Piccadilly_6_7
1 K&W Way Winston-Salem NC,AA:BB:CC:DD:EE:18,KW_6_7
1 Morrisons Way Mobile AL,AA:BB:CC:DD:EE:19,Morrisons_6_7
1 MCL Way Indianapolis IN,AA:BB:CC:DD:EE:1A,MCL_6_7
1 Souplantation Way San Diego CA,AA:BB:CC:DD:EE:1B,Souplantation_6_7
1 Sweet Tomatoes Way Lakewood CO,AA:BB:CC:DD:EE:1C,SweetTomatoes_6_7
1 Cici's Pizza Way Coppell TX,AA:BB:CC:DD:EE:1D,Cicis_6_7
1 Chuck E Cheese Way Irving TX,AA:BB:CC:DD:EE:1E,ChuckECheese_6_7
1 Dave and Busters Way Dallas TX,AA:BB:CC:DD:EE:1F,DaveAndBusters_6_7
1 Main Event Way Dallas TX,AA:BB:CC:DD:EE:20,MainEvent_6_7
1600 Pennsylvania Avenue NW Washington DC,AA:BB:CC:DD:EE:21,WhiteHouse_6_8
350 Fifth Avenue New York NY,AA:BB:CC:DD:EE:22,Empire_6_8
1 Infinite Loop Cupertino CA,AA:BB:CC:DD:EE:23,Apple_6_8
1 Microsoft Way Redmond WA,AA:BB:CC:DD:EE:24,Microsoft_6_8
1 Hacker Way Menlo Park CA,AA:BB:CC:DD:EE:25,Facebook_6_8
1901 S Bell Ave Chicago IL,AA:BB:CC:DD:EE:26,Google_6_8
410 Terry Ave N Seattle WA,AA:BB:CC:DD:EE:27,Amazon_6_8
1 Tesla Road Austin TX,AA:BB:CC:DD:EE:28,Tesla_6_8
1 Apple Park Way Cupertino CA,AA:BB:CC:DD:EE:29,ApplePark_6_8
500 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:2A,Oracle_6_8
100 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:2B,Oracle2_6_8
200 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:2C,Oracle3_6_8
300 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:2D,Oracle4_6_8
400 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:2E,Oracle5_6_8
600 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:2F,Oracle6_6_8
700 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:30,Oracle7_6_8
800 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:31,Oracle8_6_8
900 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:32,Oracle9_6_8
1000 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:33,Oracle10_6_8
1 CNN Center Atlanta GA,AA:BB:CC:DD:EE:34,CNN_6_8
30 Rockefeller Plaza New York NY,AA:BB:CC:DD:EE:35,NBC_6_8
77 W 66th St New York NY,AA:BB:CC:DD:EE:36,ABC_6_8
51 W 52nd St New York NY,AA:BB:CC:DD:EE:37,CBS_6_8
1211 Avenue of the Americas New York NY,AA:BB:CC:DD:EE:38,Fox_6_8
1 Time Warner Center New York NY,AA:BB:CC:DD:EE:39,TimeWarner_6_8
1 AT&T Plaza Dallas TX,AA:BB:CC:DD:EE:3A,ATT_6_8
1095 Avenue of the Americas New York NY,AA:BB:CC:DD:EE:3B,Verizon_6_8
600 New Jersey Ave NW Washington DC,AA:BB:CC:DD:EE:3C,Sprint_6_8
6200 Sprint Pkwy Overland Park KS,AA:BB:CC:DD:EE:3D,SprintHQ_6_8
1 Coca Cola Plaza Atlanta GA,AA:BB:CC:DD:EE:3E,CocaCola_6_8
1 Pepsi Way Purchase NY,AA:BB:CC:DD:EE:3F,Pepsi_6_8
1 Dr Pepper Way Plano TX,AA:BB:CC:DD:EE:40,DrPepper_6_8
1 Monster Way Corona CA,AA:BB:CC:DD:EE:41,Monster_6_8
1 Red Bull Way Santa Monica CA,AA:BB:CC:DD:EE:42,RedBull_6_8
1 Starbucks Way Seattle WA,AA:BB:CC:DD:EE:43,Starbucks_6_8
1 Dunkin Way Canton MA,AA:BB:CC:DD:EE:44,Dunkin_6_8
1 McDonalds Plaza Oak Brook IL,AA:BB:CC:DD:EE:45,McDonalds_6_8
1 Burger King Way Miami FL,AA:BB:CC:DD:EE:46,BurgerKing_6_8
1 Wendys Way Dublin OH,AA:BB:CC:DD:EE:47,Wendys_6_8
1 Taco Bell Way Irvine CA,AA:BB:CC:DD:EE:48,TacoBell_6_8
1 KFC Way Louisville KY,AA:BB:CC:DD:EE:49,KFC_6_8
1 Pizza Hut Way Plano TX,AA:BB:CC:DD:EE:4A,PizzaHut_6_8
1 Dominos Way Ann Arbor MI,AA:BB:CC:DD:EE:4B,Dominos_6_8
1 Papa Johns Way Louisville KY,AA:BB:CC:DD:EE:4C,PapaJohns_6_8
1 Subway Way Milford CT,AA:BB:CC:DD:EE:4D,Subway_6_8
1 Chipotle Way Newport Beach CA,AA:BB:CC:DD:EE:4E,Chipotle_6_8
1 Panera Way St Louis MO,AA:BB:CC:DD:EE:4F,Panera_6_8
1 Chick-fil-A Way Atlanta GA,AA:BB:CC:DD:EE:50,ChickfilA_6_8
1 In-N-Out Way Irvine CA,AA:BB:CC:DD:EE:51,InNOut_6_8
1 Five Guys Way Lorton VA,AA:BB:CC:DD:EE:52,FiveGuys_6_8
1 Shake Shack Way New York NY,AA:BB:CC:DD:EE:53,ShakeShack_6_8
1 White Castle Way Columbus OH,AA:BB:CC:DD:EE:54,WhiteCastle_6_8
1 Sonic Way Oklahoma City OK,AA:BB:CC:DD:EE:55,Sonic_6_8
1 Arbys Way Atlanta GA,AA:BB:CC:DD:EE:56,Arbys_6_8
1 Jack in the Box Way San Diego CA,AA:BB:CC:DD:EE:57,JackBox_6_8
1 Carl's Jr Way Anaheim CA,AA:BB:CC:DD:EE:58,CarlsJr_6_8
1 Hardees Way Rocky Mount NC,AA:BB:CC:DD:EE:59,Hardees_6_8
1 Popeyes Way Miami FL,AA:BB:CC:DD:EE:5A,Popeyes_6_8
1 Bojangles Way Charlotte NC,AA:BB:CC:DD:EE:5B,Bojangles_6_8
1 Zaxbys Way Athens GA,AA:BB:CC:DD:EE:5C,Zaxbys_6_8
1 Raising Canes Way Baton Rouge LA,AA:BB:CC:DD:EE:5D,RaisingCanes_6_8
1 Wingstop Way Dallas TX,AA:BB:CC:DD:EE:5E,Wingstop_6_8
1 Buffalo Wild Wings Way Minneapolis MN,AA:BB:CC:DD:EE:5F,BWW_6_8
1 Hooters Way Clearwater FL,AA:BB:CC:DD:EE:60,Hooters_6_8
1 Twin Peaks Way Dallas TX,AA:BB:CC:DD:EE:61,TwinPeaks_6_8
1 Tilted Kilt Way Tempe AZ,AA:BB:CC:DD:EE:62,TiltedKilt_6_8
1 Applebees Way Glendale CA,AA:BB:CC:DD:EE:63,Applebees_6_8
1 Chilis Way Dallas TX,AA:BB:CC:DD:EE:64,Chilis_6_8
1 TGI Fridays Way Dallas TX,AA:BB:CC:DD:EE:65,Fridays_6_8
1 Olive Garden Way Orlando FL,AA:BB:CC:DD:EE:66,OliveGarden_6_8
1 Red Lobster Way Orlando FL,AA:BB:CC:DD:EE:67,RedLobster_6_8
1 Outback Way Tampa FL,AA:BB:CC:DD:EE:68,Outback_6_8
1 Texas Roadhouse Way Louisville KY,AA:BB:CC:DD:EE:69,TexasRoadhouse_6_8
1 LongHorn Way Orlando FL,AA:BB:CC:DD:EE:6A,LongHorn_6_8
1 Cracker Barrel Way Lebanon TN,AA:BB:CC:DD:EE:6B,CrackerBarrel_6_8
1 Bob Evans Way Columbus OH,AA:BB:CC:DD:EE:6C,BobEvans_6_8
1 Dennys Way Spartanburg SC,AA:BB:CC:DD:EE:6D,Dennys_6_8
1 IHOP Way Glendale CA,AA:BB:CC:DD:EE:6E,IHOP_6_8
1 Waffle House Way Norcross GA,AA:BB:CC:DD:EE:6F,WaffleHouse_6_8
1 Perkins Way Memphis TN,AA:BB:CC:DD:EE:70,Perkins_6_8
1 Village Inn Way Denver CO,AA:BB:CC:DD:EE:71,VillageInn_6_8
1 Shoneys Way Nashville TN,AA:BB:CC:DD:EE:72,Shoneys_6_8
1 Golden Corral Way Raleigh NC,AA:BB:CC:DD:EE:73,GoldenCorral_6_8
1 Ryans Way Greer SC,AA:BB:CC:DD:EE:74,Ryans_6_8
1 Hometown Buffet Way San Diego CA,AA:BB:CC:DD:EE:75,Hometown_6_8
1 Sizzler Way Mission Viejo CA,AA:BB:CC:DD:EE:76,Sizzler_6_8
1 Ponderosa Way Dayton OH,AA:BB:CC:DD:EE:77,Ponderosa_6_8
1 Bonanza Way Dallas TX,AA:BB:CC:DD:EE:78,Bonanza_6_8
1 Lubys Way Houston TX,AA:BB:CC:DD:EE:79,Lubys_6_8
1 Furrs Way Albuquerque NM,AA:BB:CC:DD:EE:7A,Furrs_6_8
1 Piccadilly Way Baton Rouge LA,AA:BB:CC:DD:EE:7B,Piccadilly_6_8
1 K&W Way Winston-Salem NC,AA:BB:CC:DD:EE:7C,KW_6_8
1 Morrisons Way Mobile AL,AA:BB:CC:DD:EE:7D,Morrisons_6_8
1 MCL Way Indianapolis IN,AA:BB:CC:DD:EE:7E,MCL_6_8
1 Souplantation Way San Diego CA,AA:BB:CC:DD:EE:7F,Souplantation_6_8
1 Sweet Tomatoes Way Lakewood CO,AA:BB:CC:DD:EE:80,SweetTomatoes_6_8
1 Cici's Pizza Way Coppell TX,AA:BB:CC:DD:EE:81,Cicis_6_8
1 Chuck E Cheese Way Irving TX,AA:BB:CC:DD:EE:82,ChuckECheese_6_8
1 Dave and Busters Way Dallas TX,AA:BB:CC:DD:EE:83,DaveAndBusters_6_8
1 Main Event Way Dallas TX,AA:BB:CC:DD:EE:84,MainEvent_6_8
1600 Pennsylvania Avenue NW Washington DC,AA:BB:CC:DD:EE:85,WhiteHouse_6_9
350 Fifth Avenue New York NY,AA:BB:CC:DD:EE:86,Empire_6_9
1 Infinite Loop Cupertino CA,AA:BB:CC:DD:EE:87,Apple_6_9
1 Microsoft Way Redmond WA,AA:BB:CC:DD:EE:88,Microsoft_6_9
1 Hacker Way Menlo Park CA,AA:BB:CC:DD:EE:89,Facebook_6_9
1901 S Bell Ave Chicago IL,AA:BB:CC:DD:EE:8A,Google_6_9
410 Terry Ave N Seattle WA,AA:BB:CC:DD:EE:8B,Amazon_6_9
1 Tesla Road Austin TX,AA:BB:CC:DD:EE:8C,Tesla_6_9
1 Apple Park Way Cupertino CA,AA:BB:CC:DD:EE:8D,ApplePark_6_9
500 Oracle Parkway Redwood City CA,AA:BB:CC:DD:EE:8E,Oracle_6_9
